log_stem,log_relpath,Model,Joint_Accuracy,Joint_Macro_F1,Joint_Weighted_F1,Joint_Min_Thrust_Recall,Joint_Inference_Time_s,Cascade_EndToEnd_Accuracy,Cascade_EndToEnd_Macro_F1,Cascade_EndToEnd_Weighted_F1,Cascade_EndToEnd_Min_Thrust_Recall,Cascade_Stage2_Conditional_Accuracy,Cascade_Inference_Time_s,Cascade_Stage1_Detector_Accuracy,Cascade_Stage1_Detector_Macro_F1,Cascade_Stage2_Standalone_Accuracy,Cascade_Stage2_Standalone_Macro_F1,Accuracy_Delta_Cascade_minus_Joint,Macro_F1_Delta_Cascade_minus_Joint,Better_By_Accuracy,Better_By_Macro_F1
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,CNN,74.14,0.2129,0.6313,0.0,0.9729,74.14,0.2129,0.6313,0.0,,2.484,74.14,0.4257,76.54,0.289,0.0,0.0,Tie,Tie
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,LSTM,74.14,0.2129,0.6313,0.0,0.1912,69.76,0.2245,0.6239,0.0,80.47,0.895,70.01,0.4495,76.54,0.289,-4.3799999999999955,0.0116,Joint,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,LightGBM,41.42,0.2704,0.4366,0.0,0.0669,46.89,0.2765,0.5034,0.0,74.82,0.5374,51.83,0.5104,78.97,0.3692,5.469999999999999,0.00610000000000005,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,MAMBA,19.8,0.0826,0.0654,0.0,0.1424,74.14,0.2129,0.6313,0.0,,0.7028,74.14,0.4257,76.54,0.289,54.34,0.1303,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed0.log,TRANSFORMER,19.8,0.0826,0.0654,0.0,0.0902,74.14,0.2129,0.6313,0.0,,0.6313,74.14,0.4257,76.54,0.289,54.34,0.1303,Cascade,Cascade
30min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_OE_Test_leo_Seed1.log,CNN,74.05,0.2127,0.6301,0.0,0.9697,74.05,0.2127,0.6301,0.0,,2.4743,74.05,0.4254,75.7,0.2904,0.0,0.0,Tie,Tie
30min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_OE_Test_leo_Seed1.log,LSTM,4.17,0.0258,0.0639,0.0,0.1738,74.05,0.2127,0.6301,0.0,,0.7987,74.05,0.4254,4.58,0.0328,69.88,0.1869,Cascade,Cascade
30min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_OE_Test_leo_Seed1.log,LightGBM,68.91,0.2224,0.6039,0.0,0.0476,69.22,0.2301,0.6267,0.0,63.89,0.5322,70.04,0.4752,76.73,0.2895,0.3100000000000023,0.007700000000000012,Cascade,Cascade
30min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_OE_Test_leo_Seed1.log,MAMBA,9.77,0.0578,0.1582,0.0,0.1414,15.55,0.1149,0.1919,0.0,26.39,0.7262,33.89,0.3217,26.84,0.1901,5.780000000000001,0.057100000000000005,Cascade,Cascade
30min1500Energy_J2Energy_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_OE_Test_leo_Seed1.log,TRANSFORMER,74.05,0.2127,0.6301,0.0,0.0854,0.83,0.0041,0.0001,0.0,3.21,0.5821,25.95,0.206,3.21,0.0207,-73.22,-0.2086,Joint,Joint
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1.log,CNN,74.05,0.2127,0.6301,0.0,0.9706,74.05,0.2127,0.6301,0.0,,2.4569,74.05,0.4254,77.07,0.2902,0.0,0.0,Tie,Tie
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1.log,LSTM,74.05,0.2127,0.6301,0.0,0.1931,74.05,0.2127,0.6301,0.0,,0.8673,74.05,0.4254,77.07,0.2902,0.0,0.0,Tie,Tie
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1.log,LightGBM,49.27,0.268,0.5249,0.0,0.0464,52.06,0.4513,0.5613,0.0,90.48,0.5141,53.83,0.5253,92.66,0.6098,2.789999999999999,0.18329999999999996,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1.log,MAMBA,23.33,0.1073,0.1324,0.0,0.1423,74.05,0.2127,0.6301,0.0,,0.6852,74.05,0.4254,77.07,0.2902,50.72,0.1054,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_Test_leo_Seed1.log,TRANSFORMER,74.05,0.2127,0.6301,0.0,0.0915,20.0,0.0833,0.0667,0.0,77.07,0.5787,25.95,0.206,77.07,0.2902,-54.05,-0.12940000000000002,Joint,Joint
30min1500EvalTest_Seed1,geo/30min-1500/30min1500EvalTest_Seed1.log,CNN,31.37,0.2053,0.3687,0.0704,0.9747,40.47,0.1915,0.4724,0.0006,16.89,2.5029,54.87,0.5294,13.78,0.1294,9.099999999999998,-0.013800000000000007,Cascade,Joint
30min1500EvalTest_Seed1,geo/30min-1500/30min1500EvalTest_Seed1.log,LSTM,32.47,0.2099,0.3855,0.0437,0.1796,47.88,0.2664,0.5409,0.0444,52.14,0.8906,55.87,0.5353,42.59,0.3,15.410000000000004,0.05650000000000002,Cascade,Cascade
30min1500EvalTest_Seed1,geo/30min-1500/30min1500EvalTest_Seed1.log,LightGBM,72.56,0.2103,0.6103,0.0,0.0468,74.59,0.2136,0.6374,0.0,,0.4993,74.59,0.4272,77.06,0.2901,2.030000000000001,0.003300000000000025,Cascade,Cascade
30min1500EvalTest_Seed1,geo/30min-1500/30min1500EvalTest_Seed1.log,MAMBA,41.25,0.2363,0.494,0.1289,0.1443,44.73,0.2119,0.5224,0.0304,14.31,0.7674,57.11,0.534,13.43,0.115,3.479999999999997,-0.024400000000000005,Cascade,Joint
30min1500EvalTest_Seed1,geo/30min-1500/30min1500EvalTest_Seed1.log,TRANSFORMER,34.84,0.2247,0.4301,0.0622,0.0797,40.51,0.2068,0.4803,0.0446,22.02,0.6156,54.3,0.5259,17.84,0.1628,5.669999999999995,-0.0179,Cascade,Joint
30min1500Test_leo_Seed0,geo/30min-1500/30min1500Test_leo_Seed0.log,CNN,29.36,0.1593,0.3663,0.0075,0.9774,48.32,0.2629,0.5456,0.0889,46.12,2.4304,56.8,0.5385,35.94,0.2744,18.96,0.10360000000000003,Cascade,Cascade
30min1500Test_leo_Seed0,geo/30min-1500/30min1500Test_leo_Seed0.log,LSTM,40.91,0.2322,0.4879,0.1378,0.1798,54.44,0.2732,0.5825,0.0311,54.15,0.7828,60.33,0.5492,50.79,0.3209,13.530000000000001,0.04100000000000001,Cascade,Cascade
30min1500Test_leo_Seed0,geo/30min-1500/30min1500Test_leo_Seed0.log,LightGBM,72.1,0.2095,0.6041,0.0,0.0547,74.14,0.2129,0.6313,0.0,,0.5098,74.14,0.4257,76.13,0.2882,2.0400000000000063,0.003400000000000014,Cascade,Cascade
30min1500Test_leo_Seed0,geo/30min-1500/30min1500Test_leo_Seed0.log,MAMBA,31.09,0.1852,0.396,0.0883,0.1438,27.06,0.1871,0.3545,0.0863,33.07,0.7246,41.3,0.4129,32.06,0.2331,-4.030000000000001,0.001899999999999985,Joint,Cascade
30min1500Test_leo_Seed0,geo/30min-1500/30min1500Test_leo_Seed0.log,TRANSFORMER,33.06,0.1926,0.4172,0.0662,0.0801,53.21,0.2277,0.5542,0.029,23.29,0.6552,61.62,0.5443,31.92,0.2617,20.15,0.03510000000000002,Cascade,Cascade
30min1500Test_leo_Seed2,geo/30min-1500/30min1500Test_leo_Seed2.log,CNN,36.07,0.2147,0.4611,0.1297,0.9786,68.98,0.2306,0.6197,0.0,20.03,2.4757,71.31,0.498,13.97,0.1289,32.910000000000004,0.015899999999999997,Cascade,Cascade
30min1500Test_leo_Seed2,geo/30min-1500/30min1500Test_leo_Seed2.log,LSTM,38.56,0.2356,0.4703,0.2044,0.1809,49.54,0.2123,0.5332,0.0,14.55,0.7896,60.66,0.5529,11.71,0.1204,10.979999999999997,-0.023300000000000015,Cascade,Joint
30min1500Test_leo_Seed2,geo/30min-1500/30min1500Test_leo_Seed2.log,LightGBM,72.29,0.2098,0.6066,0.0,0.0497,74.41,0.2133,0.6349,0.0,,0.4848,74.41,0.4266,76.02,0.2879,2.1199999999999903,0.003500000000000003,Cascade,Cascade
30min1500Test_leo_Seed2,geo/30min-1500/30min1500Test_leo_Seed2.log,MAMBA,23.21,0.1715,0.3171,0.1996,0.1453,34.86,0.2115,0.4352,0.16,32.88,0.7012,46.8,0.4612,29.5,0.2426,11.649999999999999,0.03999999999999998,Cascade,Cascade
30min1500Test_leo_Seed2,geo/30min-1500/30min1500Test_leo_Seed2.log,TRANSFORMER,33.43,0.2211,0.4221,0.1644,0.082,67.1,0.2293,0.6151,0.0061,13.64,0.5782,70.41,0.5119,25.58,0.2285,33.669999999999995,0.008200000000000013,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log,CNN,99.64,0.997,0.9964,0.9811,0.9723,99.63,0.9964,0.9963,0.9811,100.0,2.4735,99.63,0.9951,100.0,1.0,-0.010000000000005116,-0.0006000000000000449,Joint,Joint
30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log,LSTM,99.64,0.997,0.9964,0.9811,0.1924,99.63,0.9969,0.9963,0.9811,99.98,0.8773,99.64,0.9951,99.99,0.9998,-0.010000000000005116,-9.999999999998899e-05,Joint,Joint
30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log,LightGBM,99.43,0.9855,0.9943,0.9704,0.0526,97.97,0.9653,0.9794,0.8978,99.98,0.4888,97.98,0.9722,99.98,0.999,-1.460000000000008,-0.020199999999999996,Joint,Joint
30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log,MAMBA,98.57,0.9519,0.9858,0.9499,0.1503,98.96,0.9653,0.9897,0.9578,97.54,0.6927,99.57,0.9942,97.39,0.9572,0.39000000000000057,0.013400000000000079,Cascade,Cascade
30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_ResidLadder3_OE_EvalTest_Seed2.log,TRANSFORMER,99.64,0.997,0.9964,0.9811,0.0925,99.63,0.9964,0.9963,0.9811,100.0,0.7254,99.63,0.9951,100.0,1.0,-0.010000000000005116,-0.0006000000000000449,Joint,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log,CNN,99.74,0.9979,0.9974,0.9941,0.97,99.4,0.9944,0.9941,0.9939,99.99,2.4983,99.41,0.9922,99.99,0.9998,-0.3399999999999892,-0.0035000000000000586,Joint,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log,LSTM,98.82,0.9878,0.9882,0.9857,0.173,99.25,0.991,0.9925,0.9897,99.78,0.7813,99.31,0.9909,99.78,0.9977,0.4300000000000068,0.0031999999999999806,Cascade,Cascade
30min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log,LightGBM,74.29,0.4939,0.6423,0.0161,0.067,75.41,0.3117,0.6566,0.0226,85.96,0.5254,75.53,0.4628,92.64,0.8869,1.1199999999999903,-0.18220000000000003,Cascade,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log,MAMBA,95.97,0.9525,0.9599,0.9098,0.1435,96.69,0.957,0.9672,0.9448,98.91,0.7093,96.96,0.9601,98.69,0.9832,0.7199999999999989,0.0044999999999999485,Cascade,Cascade
30min1500Energy_J2Energy_OE_EvalTest_Seed0,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed0.log,TRANSFORMER,99.05,0.9663,0.9906,0.9935,0.0849,99.81,0.9959,0.9981,0.9941,99.96,0.609,99.82,0.9976,99.96,0.9974,0.7600000000000051,0.02959999999999996,Cascade,Cascade
30min1500Energy_J2Energy_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log,CNN,99.41,0.9912,0.9941,0.9741,0.9873,99.46,0.9955,0.9946,0.9791,100.0,2.4901,99.46,0.9927,100.0,1.0,0.04999999999999716,0.0043000000000000815,Cascade,Cascade
30min1500Energy_J2Energy_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log,LSTM,98.84,0.9897,0.9885,0.9795,0.1748,98.86,0.9873,0.9886,0.971,99.89,0.7638,98.89,0.9851,99.9,0.9989,0.01999999999999602,-0.0024000000000000687,Cascade,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log,LightGBM,74.66,0.4772,0.6504,0.0319,0.0666,75.87,0.3131,0.6645,0.0311,85.3,0.5216,76.02,0.4708,92.51,0.8827,1.210000000000008,-0.16410000000000002,Cascade,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log,MAMBA,95.41,0.9469,0.9545,0.9091,0.1427,93.36,0.9024,0.9337,0.8424,98.39,0.7044,93.71,0.9163,97.71,0.959,-2.049999999999997,-0.044499999999999984,Joint,Joint
30min1500Energy_J2Energy_OE_EvalTest_Seed2,geo/30min-1500/30min1500Energy_J2Energy_OE_EvalTest_Seed2.log,TRANSFORMER,99.34,0.9897,0.9934,0.9807,0.0905,99.29,0.9891,0.9929,0.9811,99.95,0.5815,99.3,0.9907,99.91,0.9969,-0.04999999999999716,-0.0006000000000000449,Joint,Joint
